han_ji,chu_im,freq,siann,un, tiau ,old_chu_im,sni_siann,sni_un
繢,hoe7,,h,oe,7,hue7,喜,檜
憒,hoe7,,h,oe,7,hue7,喜,檜
潰,hoe7,,h,oe,7,hue7,喜,檜
聵,hoe7,,h,oe,7,hue7,喜,檜
瞶,hoe7,,h,oe,7,hue7,喜,檜
匯,hoe7,,h,oe,7,hue7,喜,檜
㒑,hoe7,,h,oe,7,hue7,喜,檜
他,thann1,,th,ann,1,thann1,他,監
拏,lann2,,l,ann,2,na2,柳,監
拿,lann2,,l,ann,2,na2,柳,監
那,lann2,,l,ann,2,na2,柳,監
打,tann2,,t,ann,2,tann2,地,監
馬,bann2,,b,ann,2,ma2,門,監
碼,bann2,,b,ann,2,ma2,門,監
媽,bann2,,b,ann,2,ma2,門,監
痳,bann5,,b,ann,5,ma5,門,監
麻,bann5,,b,ann,5,ma5,門,監
那,lann7,,l,ann,7,na7,柳,監
駡,bann7,,b,ann,7,ma7,門,監
罵,bann7,,b,ann,7,ma7,門,監
傌,bann7,,b,ann,7,ma7,門,監
禡,bann7,,b,ann,7,ma7,門,監
艍,ku1,,k,u,1,ku1,求,艍
鼄,tu1,,t,u,1,tu1,地,艍
蛛,tu1,,t,u,1,tu1,地,艍
朱,chu1,,ch,u,1,tsu1,曾,艍
珠,chu1,,ch,u,1,tsu1,曾,艍
硃,chu1,,ch,u,1,tsu1,曾,艍
洙,chu1,,ch,u,1,tsu1,曾,艍
茱,chu1,,ch,u,1,tsu1,曾,艍
資,chu1,,ch,u,1,tsu1,曾,艍
茲,chu1,,ch,u,1,tsu1,曾,艍
兹,chu1,,ch,u,1,tsu1,曾,艍
滋,chu1,,ch,u,1,tsu1,曾,艍
孳,chu1,,ch,u,1,tsu1,曾,艍
鎡,chu1,,ch,u,1,tsu1,曾,艍
侏,chu1,,ch,u,1,tsu1,曾,艍
孜,chu1,,ch,u,1,tsu1,曾,艍
姿,chu1,,ch,u,1,tsu1,曾,艍
菑,chu1,,ch,u,1,tsu1,曾,艍
趦,chu1,,ch,u,1,tsu1,曾,艍
粢,chu1,,ch,u,1,tsu1,曾,艍
咨,chu1,,ch,u,1,tsu1,曾,艍
緇,chu1,,ch,u,1,tsu1,曾,艍
輜,chu1,,ch,u,1,tsu1,曾,艍
貲,chu1,,ch,u,1,tsu1,曾,艍
𪗋,chu1,,ch,u,1,tsu1,曾,艍
椔,chu1,,ch,u,1,tsu1,曾,艍
淄,chu1,,ch,u,1,tsu1,曾,艍
鼒,chu1,,ch,u,1,tsu1,曾,艍
髭,chu1,,ch,u,1,tsu1,曾,艍
䆅,chu1,,ch,u,1,tsu1,曾,艍
𥀖,chu1,,ch,u,1,tsu1,曾,艍
澬,chu1,,ch,u,1,tsu1,曾,艍
茨,chu1,,ch,u,1,tsu1,曾,艍
錙,chu1,,ch,u,1,tsu1,曾,艍
銖,chu1,,ch,u,1,tsu1,曾,艍
諮,chu1,,ch,u,1,tsu1,曾,艍
䅔,chu1,,ch,u,1,tsu1,曾,艍
諸,chu1,,ch,u,1,tsu1,曾,艍
偲,su1,,s,u,1,su1,時,艍
厮,su1,,s,u,1,su1,時,艍
㒋,su1,,s,u,1,su1,時,艍
斯,su1,,s,u,1,su1,時,艍
伺,su1,,s,u,1,su1,時,艍
凘,su1,,s,u,1,su1,時,艍
嘶,su1,,s,u,1,su1,時,艍
司,su1,,s,u,1,su1,時,艍
思,su1,,s,u,1,su1,時,艍
緦,su1,,s,u,1,su1,時,艍
䰄,su1,,s,u,1,su1,時,艍
颸,su1,,s,u,1,su1,時,艍
師,su1,,s,u,1,su1,時,艍
私,su1,,s,u,1,su1,時,艍
螄,su1,,s,u,1,su1,時,艍
釃,su1,,s,u,1,su1,時,艍
罳,su1,,s,u,1,su1,時,艍
獅,su1,,s,u,1,su1,時,艍
顋,su1,,s,u,1,su1,時,艍
腮,su1,,s,u,1,su1,時,艍
笥,su1,,s,u,1,su1,時,艍
迂,qu1,,q,u,1,u1,英,艍
紆,qu1,,q,u,1,u1,英,艍
杇,qu1,,q,u,1,u1,英,艍
圬,qu1,,q,u,1,u1,英,艍
肟,qu1,,q,u,1,u1,英,艍
洿,qu1,,q,u,1,u1,英,艍
汙,qu1,,q,u,1,u1,英,艍
污,qu1,,q,u,1,u1,英,艍
趶,qu1,,q,u,1,u1,英,艍
夫,hu1,,h,u,1,hu1,喜,艍
玞,hu1,,h,u,1,hu1,喜,艍
砆,hu1,,h,u,1,hu1,喜,艍
趺,hu1,,h,u,1,hu1,喜,艍
鈇,hu1,,h,u,1,hu1,喜,艍
麩,hu1,,h,u,1,hu1,喜,艍
桴,hu1,,h,u,1,hu1,喜,艍
稃,hu1,,h,u,1,hu1,喜,艍
孚,hu1,,h,u,1,hu1,喜,艍
琈,hu1,,h,u,1,hu1,喜,艍
俘,hu1,,h,u,1,hu1,喜,艍
罦,hu1,,h,u,1,hu1,喜,艍
罘,hu1,,h,u,1,hu1,喜,艍
敷,hu1,,h,u,1,hu1,喜,艍
柎,hu1,,h,u,1,hu1,喜,艍
不,hu1,,h,u,1,hu1,喜,艍
痡,hu1,,h,u,1,hu1,喜,艍
膚,hu1,,h,u,1,hu1,喜,艍
傅,hu1,,h,u,1,hu1,喜,艍
蜅,phu2,,ph,u,2,phu2,頗,艍
子,chu2,,ch,u,2,tsu2,曾,艍
仔,chu2,,ch,u,2,tsu2,曾,艍
㜽,chu2,,ch,u,2,tsu2,曾,艍
耔,chu2,,ch,u,2,tsu2,曾,艍
秄,chu2,,ch,u,2,tsu2,曾,艍
𠂔,chu2,,ch,u,2,tsu2,曾,艍
梓,chu2,,ch,u,2,tsu2,曾,艍
丶,chu2,,ch,u,2,tsu2,曾,艍
主,chu2,,ch,u,2,tsu2,曾,艍
使,su2,,s,u,2,su2,時,艍
史,su2,,s,u,2,su2,時,艍
㕜,su2,,s,u,2,su2,時,艍
死,su2,,s,u,2,su2,時,艍
𣦸,su2,,s,u,2,su2,時,艍
駛,su2,,s,u,2,su2,時,艍
鄔,qu2,,q,u,2,u2,英,艍
武,bu2,,b,u,2,bu2,門,艍
𢎁,bu2,,b,u,2,bu2,門,艍
娬,bu2,,b,u,2,bu2,門,艍
嫵,bu2,,b,u,2,bu2,門,艍
碔,bu2,,b,u,2,bu2,門,艍
珷,bu2,,b,u,2,bu2,門,艍
㑄,bu2,,b,u,2,bu2,門,艍
侮,bu2,,b,u,2,bu2,門,艍
憮,bu2,,b,u,2,bu2,門,艍
㒇,bu2,,b,u,2,bu2,門,艍
廡,bu2,,b,u,2,bu2,門,艍
膴,bu2,,b,u,2,bu2,門,艍
舞,bu2,,b,u,2,bu2,門,艍
㵲,bu2,,b,u,2,bu2,門,艍
鵡,bu2,,b,u,2,bu2,門,艍
䳇,bu2,,b,u,2,bu2,門,艍
此,chhu2,,chh,u,2,tshu2,出,艍
啙,chhu2,,chh,u,2,tshu2,出,艍
姕,chhu2,,chh,u,2,tshu2,出,艍
訾,chhu2,,chh,u,2,tshu2,出,艍
泚,chhu2,,chh,u,2,tshu2,出,艍
茈,chhu2,,chh,u,2,tshu2,出,艍
玼,chhu2,,chh,u,2,tshu2,出,艍
佌,chhu2,,chh,u,2,tshu2,出,艍
訿,chhu2,,chh,u,2,tshu2,出,艍
拄,chhu2,,chh,u,2,tshu2,出,艍
甫,hu2,,h,u,2,hu2,喜,艍
俌,hu2,,h,u,2,hu2,喜,艍
俯,hu2,,h,u,2,hu2,喜,艍
俛,hu2,,h,u,2,hu2,喜,艍
偩,hu2,,h,u,2,hu2,喜,艍
府,hu2,,h,u,2,hu2,喜,艍
黼,hu2,,h,u,2,hu2,喜,艍
釜,hu2,,h,u,2,hu2,喜,艍
鬴,hu2,,h,u,2,hu2,喜,艍
莆,hu2,,h,u,2,hu2,喜,艍
脯,hu2,,h,u,2,hu2,喜,艍
簠,hu2,,h,u,2,hu2,喜,艍
盙,hu2,,h,u,2,hu2,喜,艍
撫,hu2,,h,u,2,hu2,喜,艍
斧,hu2,,h,u,2,hu2,喜,艍
父,hu2,,h,u,2,hu2,喜,艍
拊,hu2,,h,u,2,hu2,喜,艍
腑,hu2,,h,u,2,hu2,喜,艍
腐,hu2,,h,u,2,hu2,喜,艍
句,ku3,,k,u,3,ku3,求,艍
注,chu3,,ch,u,3,tsu3,曾,艍
倳,chu3,,ch,u,3,tsu3,曾,艍
剚,chu3,,ch,u,3,tsu3,曾,艍
恣,chu3,,ch,u,3,tsu3,曾,艍
漬,chu3,,ch,u,3,tsu3,曾,艍
胾,chu3,,ch,u,3,tsu3,曾,艍
註,chu3,,ch,u,3,tsu3,曾,艍
蛀,chu3,,ch,u,3,tsu3,曾,艍
䝬,chu3,,ch,u,3,tsu3,曾,艍
翥,chu3,,ch,u,3,tsu3,曾,艍
澍,chu3,,ch,u,3,tsu3,曾,艍
鑄,chu3,,ch,u,3,tsu3,曾,艍
馵,chu3,,ch,u,3,tsu3,曾,艍
足,chu3,,ch,u,3,tsu3,曾,艍
㧘,chu3,,ch,u,3,tsu3,曾,艍
駟,su3,,s,u,3,su3,時,艍
使,su3,,s,u,3,su3,時,艍
賜,su3,,s,u,3,su3,時,艍
思,su3,,s,u,3,su3,時,艍
四,su3,,s,u,3,su3,時,艍
亖,su3,,s,u,3,su3,時,艍
肆,su3,,s,u,3,su3,時,艍
泗,su3,,s,u,3,su3,時,艍
污,qu3,,q,u,3,u3,英,艍
次,chhu3,,chh,u,3,tshu3,出,艍
𣄭,chhu3,,chh,u,3,tshu3,出,艍
佽,chhu3,,chh,u,3,tshu3,出,艍
富,hu3,,h,u,3,hu3,喜,艍
賦,hu3,,h,u,3,hu3,喜,艍
付,hu3,,h,u,3,hu3,喜,艍
仅,hu3,,h,u,3,hu3,喜,艍
仆,hu3,,h,u,3,hu3,喜,艍
踣,hu3,,h,u,3,hu3,喜,艍
赴,hu3,,h,u,3,hu3,喜,艍
訃,hu3,,h,u,3,hu3,喜,艍
覆,hu3,,h,u,3,hu3,喜,艍
副,hu3,,h,u,3,hu3,喜,艍
咐,hu3,,h,u,3,hu3,喜,艍
𢂁,ku5,,k,u,5,ku5,求,艍
絇,ku5,,k,u,5,ku5,求,艍
𨬡,ku5,,k,u,5,ku5,求,艍
廚,tu5,,t,u,5,tu5,地,艍
厨,tu5,,t,u,5,tu5,地,艍
𨅒,tu5,,t,u,5,tu5,地,艍
蹰,tu5,,t,u,5,tu5,地,艍
慈,chu5,,ch,u,5,tsu5,曾,艍
鷀,chu5,,ch,u,5,tsu5,曾,艍
磁,chu5,,ch,u,5,tsu5,曾,艍
瓷,chu5,,ch,u,5,tsu5,曾,艍
餈,chu5,,ch,u,5,tsu5,曾,艍
𥻓,chu5,,ch,u,5,tsu5,曾,艍
茨,chu5,,ch,u,5,tsu5,曾,艍
喌,chu5,,ch,u,5,tsu5,曾,艍
辭,su5,,s,u,5,su5,時,艍
詞,su5,,s,u,5,su5,時,艍
祠,su5,,s,u,5,su5,時,艍
柌,su5,,s,u,5,su5,時,艍
嗣,su5,,s,u,5,su5,時,艍
殊,su5,,s,u,5,su5,時,艍
殳,su5,,s,u,5,su5,時,艍
銖,su5,,s,u,5,su5,時,艍
盂,qu5,,q,u,5,u5,英,艍
𥁄,qu5,,q,u,5,u5,英,艍
無,bu5,,b,u,5,bu5,門,艍
无,bu5,,b,u,5,bu5,門,艍
亡,bu5,,b,u,5,bu5,門,艍
蕪,bu5,,b,u,5,bu5,門,艍
毋,bu5,,b,u,5,bu5,門,艍
巫,bu5,,b,u,5,bu5,門,艍
誣,bu5,,b,u,5,bu5,門,艍
䍢,bu5,,b,u,5,bu5,門,艍
譕,bu5,,b,u,5,bu5,門,艍
玭,chhu5,,chh,u,5,tshu5,出,艍
疵,chhu5,,chh,u,5,tshu5,出,艍
茈,chhu5,,chh,u,5,tshu5,出,艍
扶,hu5,,h,u,5,hu5,喜,艍
夫,hu5,,h,u,5,hu5,喜,艍
芙,hu5,,h,u,5,hu5,喜,艍
符,hu5,,h,u,5,hu5,喜,艍
蚨,hu5,,h,u,5,hu5,喜,艍
浮,hu5,,h,u,5,hu5,喜,艍
鳧,hu5,,h,u,5,hu5,喜,艍
蜉,hu5,,h,u,5,hu5,喜,艍
芣,hu5,,h,u,5,hu5,喜,艍
枹,hu5,,h,u,5,hu5,喜,艍
咐,hu5,,h,u,5,hu5,喜,艍
颫,hu5,,h,u,5,hu5,喜,艍
苻,hu5,,h,u,5,hu5,喜,艍
涪,hu5,,h,u,5,hu5,喜,艍
紑,hu5,,h,u,5,hu5,喜,艍
榑,hu5,,h,u,5,hu5,喜,艍
㲒,pu7,,p,u,7,pu7,邊,艍
𦑹,phu7,,ph,u,7,phu7,頗,艍
自,chu7,,ch,u,7,tsu7,曾,艍
𣄮,chu7,,ch,u,7,tsu7,曾,艍
字,ju7,,j,u,7,ju7,入,艍
牸,ju7,,j,u,7,ju7,入,艍
事,su7,,s,u,7,su7,時,艍
叓,su7,,s,u,7,su7,時,艍
士,su7,,s,u,7,su7,時,艍
仕,su7,,s,u,7,su7,時,艍
似,su7,,s,u,7,su7,時,艍
佀,su7,,s,u,7,su7,時,艍
姒,su7,,s,u,7,su7,時,艍
俟,su7,,s,u,7,su7,時,艍
涘,su7,,s,u,7,su7,時,艍
竢,su7,,s,u,7,su7,時,艍
祀,su7,,s,u,7,su7,時,艍
禩,su7,,s,u,7,su7,時,艍
飤,su7,,s,u,7,su7,時,艍
飼,su7,,s,u,7,su7,時,艍
食,su7,,s,u,7,su7,時,艍
耜,su7,,s,u,7,su7,時,艍
兕,su7,,s,u,7,su7,時,艍
嗣,su7,,s,u,7,su7,時,艍
務,bu7,,b,u,7,bu7,門,艍
霧,bu7,,b,u,7,bu7,門,艍
瞀,bu7,,b,u,7,bu7,門,艍
騖,bu7,,b,u,7,bu7,門,艍
鶩,bu7,,b,u,7,bu7,門,艍
婺,bu7,,b,u,7,bu7,門,艍
輔,hu7,,h,u,7,hu7,喜,艍
父,hu7,,h,u,7,hu7,喜,艍
伏,hu7,,h,u,7,hu7,喜,艍
傅,hu7,,h,u,7,hu7,喜,艍
媍,hu7,,h,u,7,hu7,喜,艍
婦,hu7,,h,u,7,hu7,喜,艍
負,hu7,,h,u,7,hu7,喜,艍
駙,hu7,,h,u,7,hu7,喜,艍
鮒,hu7,,h,u,7,hu7,喜,艍
附,hu7,,h,u,7,hu7,喜,艍
袝,hu7,,h,u,7,hu7,喜,艍
阜,hu7,,h,u,7,hu7,喜,艍
賻,hu7,,h,u,7,hu7,喜,艍
腐,hu7,,h,u,7,hu7,喜,艍
巴,pa1,,p,a,1,pa1,邊,膠
疤,pa1,,p,a,1,pa1,邊,膠
鈀,pa1,,p,a,1,pa1,邊,膠
豝,pa1,,p,a,1,pa1,邊,膠
䶕,pa1,,p,a,1,pa1,邊,膠
笆,pa1,,p,a,1,pa1,邊,膠
羓,pa1,,p,a,1,pa1,邊,膠
吧,pa1,,p,a,1,pa1,邊,膠
葩,pha1,,ph,a,1,pha1,頗,膠
吧,pha1,,ph,a,1,pha1,頗,膠
些,sa1,,s,a,1,sa1,時,膠
柵,sa1,,s,a,1,sa1,時,膠
𡭟,sa1,,s,a,1,sa1,時,膠
𡭥,sa1,,s,a,1,sa1,時,膠
鴉,qa1,,q,a,1,a1,英,膠
俹,qa1,,q,a,1,a1,英,膠
亞,qa1,,q,a,1,a1,英,膠
啞,qa1,,q,a,1,a1,英,膠
丫,qa1,,q,a,1,a1,英,膠
叉,chha1,,chh,a,1,tsha1,出,膠
颬,ha1,,h,a,1,ha1,喜,膠
霸,pa3,,p,a,3,pa3,邊,膠
覇,pa3,,p,a,3,pa3,邊,膠
伯,pa3,,p,a,3,pa3,邊,膠
壩,pa3,,p,a,3,pa3,邊,膠
垻,pa3,,p,a,3,pa3,邊,膠
灞,pa3,,p,a,3,pa3,邊,膠
𢺞,pa3,,p,a,3,pa3,邊,膠
弝,pa3,,p,a,3,pa3,邊,膠
杷,pa3,,p,a,3,pa3,邊,膠
把,pa3,,p,a,3,pa3,邊,膠
爸,pa3,,p,a,3,pa3,邊,膠
𩨜,pa3,,p,a,3,pa3,邊,膠
怕,pha3,,ph,a,3,pha3,頗,膠
帕,pha3,,ph,a,3,pha3,頗,膠
帊,pha3,,ph,a,3,pha3,頗,膠
亞,qa3,,q,a,3,a3,英,膠
婭,qa3,,q,a,3,a3,英,膠
俹,qa3,,q,a,3,a3,英,膠
侘,chha3,,chh,a,3,tsha3,出,膠
吒,chha3,,chh,a,3,tsha3,出,膠
咤,chha3,,chh,a,3,tsha3,出,膠
詫,chha3,,chh,a,3,tsha3,出,膠
嚇,ha3,,h,a,3,ha3,喜,膠
罅,ha3,,h,a,3,ha3,喜,膠
嘑,ha3,,h,a,3,ha3,喜,膠
襾,ha3,,h,a,3,ha3,喜,膠
爬,pa5,,p,a,5,pa5,邊,膠
杷,pa5,,p,a,5,pa5,邊,膠
琶,pa5,,p,a,5,pa5,邊,膠
筢,pa5,,p,a,5,pa5,邊,膠
查,chha5,,chh,a,5,tsha5,出,膠
𢜲,la7,,l,a,7,la7,柳,膠
罷,pa7,,p,a,7,pa7,邊,膠
𩮅,ga7,,g,a,7,ga7,語,膠
悲,pi1,,p,i,1,pi1,邊,居
卑,pi1,,p,i,1,pi1,邊,居
𤰞,pi1,,p,i,1,pi1,邊,居
埤,pi1,,p,i,1,pi1,邊,居
碑,pi1,,p,i,1,pi1,邊,居
㽡,pi1,,p,i,1,pi1,邊,居
裨,pi1,,p,i,1,pi1,邊,居
陂,pi1,,p,i,1,pi1,邊,居
屄,pi1,,p,i,1,pi1,邊,居
居,ki1,,k,i,1,ki1,求,居
㞐,ki1,,k,i,1,ki1,求,居
琚,ki1,,k,i,1,ki1,求,居
椐,ki1,,k,i,1,ki1,求,居
涺,ki1,,k,i,1,ki1,求,居
裾,ki1,,k,i,1,ki1,求,居
䝻,ki1,,k,i,1,ki1,求,居
基,ki1,,k,i,1,ki1,求,居
朞,ki1,,k,i,1,ki1,求,居
期,ki1,,k,i,1,ki1,求,居
箕,ki1,,k,i,1,ki1,求,居
錤,ki1,,k,i,1,ki1,求,居
乩,ki1,,k,i,1,ki1,求,居
俱,ki1,,k,i,1,ki1,求,居
倚,ki1,,k,i,1,ki1,求,居
姬,ki1,,k,i,1,ki1,求,居
㪺,ki1,,k,i,1,ki1,求,居
車,ki1,,k,i,1,ki1,求,居
奇,ki1,,k,i,1,ki1,求,居
𦌭,ki1,,k,i,1,ki1,求,居
羈,ki1,,k,i,1,ki1,求,居
畿,ki1,,k,i,1,ki1,求,居
㙨,ki1,,k,i,1,ki1,求,居
饑,ki1,,k,i,1,ki1,求,居
飢,ki1,,k,i,1,ki1,求,居
磯,ki1,,k,i,1,ki1,求,居
譏,ki1,,k,i,1,ki1,求,居
僟,ki1,,k,i,1,ki1,求,居
機,ki1,,k,i,1,ki1,求,居
幾,ki1,,k,i,1,ki1,求,居
璣,ki1,,k,i,1,ki1,求,居
欺,khi1,,kh,i,1,khi1,去,居
倛,khi1,,kh,i,1,khi1,去,居
僛,khi1,,kh,i,1,khi1,去,居
駒,khi1,,kh,i,1,khi1,去,居
祛,khi1,,kh,i,1,khi1,去,居
佉,khi1,,kh,i,1,khi1,去,居
袪,khi1,,kh,i,1,khi1,去,居
拘,khi1,,kh,i,1,khi1,去,居
痀,khi1,,kh,i,1,khi1,去,居
劬,khi1,,kh,i,1,khi1,去,居
犄,khi1,,kh,i,1,khi1,去,居
敧,khi1,,kh,i,1,khi1,去,居
區,khi1,,kh,i,1,khi1,去,居
軀,khi1,,kh,i,1,khi1,去,居
摳,khi1,,kh,i,1,khi1,去,居
𨄅,khi1,,kh,i,1,khi1,去,居
敺,khi1,,kh,i,1,khi1,去,居
驅,khi1,,kh,i,1,khi1,去,居
𩪍,khi1,,kh,i,1,khi1,去,居
嶇,khi1,,kh,i,1,khi1,去,居
邾,ti1,,t,i,1,ti1,地,居
姝,ti1,,t,i,1,ti1,地,居
株,ti1,,t,i,1,ti1,地,居
誅,ti1,,t,i,1,ti1,地,居
知,ti1,,t,i,1,ti1,地,居
蜘,ti1,,t,i,1,ti1,地,居
豬,ti1,,t,i,1,ti1,地,居
猪,ti1,,t,i,1,ti1,地,居
丕,phi1,,ph,i,1,phi1,頗,居
坏,phi1,,ph,i,1,phi1,頗,居
坯,phi1,,ph,i,1,phi1,頗,居
伾,phi1,,ph,i,1,phi1,頗,居
秠,phi1,,ph,i,1,phi1,頗,居
呸,phi1,,ph,i,1,phi1,頗,居
邳,phi1,,ph,i,1,phi1,頗,居
蚽,phi1,,ph,i,1,phi1,頗,居
豾,phi1,,ph,i,1,phi1,頗,居
駓,phi1,,ph,i,1,phi1,頗,居
披,phi1,,ph,i,1,phi1,頗,居
帔,phi1,,ph,i,1,phi1,頗,居
𣬼,phi1,,ph,i,1,phi1,頗,居
砒,phi1,,ph,i,1,phi1,頗,居
批,phi1,,ph,i,1,phi1,頗,居
絺,thi1,,th,i,1,thi1,他,居
笞,thi1,,th,i,1,thi1,他,居
樞,thi1,,th,i,1,thi1,他,居
樗,thi1,,th,i,1,thi1,他,居
攄,thi1,,th,i,1,thi1,他,居
粚,thi1,,th,i,1,thi1,他,居
之,chi1,,ch,i,1,tsi1,曾,居
諸,chi1,,ch,i,1,tsi1,曾,居
芝,chi1,,ch,i,1,tsi1,曾,居
巵,chi1,,ch,i,1,tsi1,曾,居
卮,chi1,,ch,i,1,tsi1,曾,居
枝,chi1,,ch,i,1,tsi1,曾,居
肢,chi1,,ch,i,1,tsi1,曾,居
支,chi1,,ch,i,1,tsi1,曾,居
脂,chi1,,ch,i,1,tsi1,曾,居
鳷,chi1,,ch,i,1,tsi1,曾,居
瀦,chi1,,ch,i,1,tsi1,曾,居
𡲰,chi1,,ch,i,1,tsi1,曾,居
𤰭,chi1,,ch,i,1,tsi1,曾,居
施,si1,,s,i,1,si1,時,居
胥,si1,,s,i,1,si1,時,居
𠆹,si1,,s,i,1,si1,時,居
偦,si1,,s,i,1,si1,時,居
屍,si1,,s,i,1,si1,時,居
鳲,si1,,s,i,1,si1,時,居
尸,si1,,s,i,1,si1,時,居
蓍,si1,,s,i,1,si1,時,居
湑,si1,,s,i,1,si1,時,居
糈,si1,,s,i,1,si1,時,居
需,si1,,s,i,1,si1,時,居
鬚,si1,,s,i,1,si1,時,居
䰅,si1,,s,i,1,si1,時,居
須,si1,,s,i,1,si1,時,居
湏,si1,,s,i,1,si1,時,居
鷥,si1,,s,i,1,si1,時,居
絲,si1,,s,i,1,si1,時,居
茲,si1,,s,i,1,si1,時,居
諝,si1,,s,i,1,si1,時,居
詩,si1,,s,i,1,si1,時,居
紓,si1,,s,i,1,si1,時,居
輸,si1,,s,i,1,si1,時,居
𢪵,si1,,s,i,1,si1,時,居
揟,si1,,s,i,1,si1,時,居
渝,si1,,s,i,1,si1,時,居
舒,si1,,s,i,1,si1,時,居
書,si1,,s,i,1,si1,時,居
濡,si1,,s,i,1,si1,時,居
楈,si1,,s,i,1,si1,時,居
伊,qi1,,q,i,1,i1,英,居
𠁼,qi1,,q,i,1,i1,英,居
㐆,qi1,,q,i,1,i1,英,居
依,qi1,,q,i,1,i1,英,居
㥋,qi1,,q,i,1,i1,英,居
衣,qi1,,q,i,1,i1,英,居
於,qi1,,q,i,1,i1,英,居
扵,qi1,,q,i,1,i1,英,居
淤,qi1,,q,i,1,i1,英,居
洢,qi1,,q,i,1,i1,英,居
椅,qi1,,q,i,1,i1,英,居
吚,qi1,,q,i,1,i1,英,居
咿,qi1,,q,i,1,i1,英,居
漪,qi1,,q,i,1,i1,英,居
旑,qi1,,q,i,1,i1,英,居
旖,qi1,,q,i,1,i1,英,居
醫,qi1,,q,i,1,i1,英,居
毉,qi1,,q,i,1,i1,英,居
譩,qi1,,q,i,1,i1,英,居
猗,qi1,,q,i,1,i1,英,居
鷖,qi1,,q,i,1,i1,英,居
于,qi1,,q,i,1,i1,英,居
繄,qi1,,q,i,1,i1,英,居
欹,qi1,,q,i,1,i1,英,居
𣣱,qi1,,q,i,1,i1,英,居
睢,chhi1,,chh,i,1,tshi1,出,居
且,chhi1,,chh,i,1,tshi1,出,居
癡,chhi1,,chh,i,1,tshi1,出,居
𠈴,chhi1,,chh,i,1,tshi1,出,居
痴,chhi1,,chh,i,1,tshi1,出,居
疽,chhi1,,chh,i,1,tshi1,出,居
狙,chhi1,,chh,i,1,tshi1,出,居
沮,chhi1,,chh,i,1,tshi1,出,居
蛆,chhi1,,chh,i,1,tshi1,出,居
苴,chhi1,,chh,i,1,tshi1,出,居
砠,chhi1,,chh,i,1,tshi1,出,居
䪶,chhi1,,chh,i,1,tshi1,出,居
菹,chhi1,,chh,i,1,tshi1,出,居
趄,chhi1,,chh,i,1,tshi1,出,居
䏣,chhi1,,chh,i,1,tshi1,出,居
雎,chhi1,,chh,i,1,tshi1,出,居
雌,chhi1,,chh,i,1,tshi1,出,居
雛,chhi1,,chh,i,1,tshi1,出,居
鴟,chhi1,,chh,i,1,tshi1,出,居
趨,chhi1,,chh,i,1,tshi1,出,居
嗤,chhi1,,chh,i,1,tshi1,出,居
媸,chhi1,,chh,i,1,tshi1,出,居
蚩,chhi1,,chh,i,1,tshi1,出,居
差,chhi1,,chh,i,1,tshi1,出,居
嵯,chhi1,,chh,i,1,tshi1,出,居
瓻,chhi1,,chh,i,1,tshi1,出,居
㧘,chhi1,,chh,i,1,tshi1,出,居
禧,hi1,,h,i,1,hi1,喜,居
俙,hi1,,h,i,1,hi1,喜,居
僖,hi1,,h,i,1,hi1,喜,居
嘻,hi1,,h,i,1,hi1,喜,居
嬉,hi1,,h,i,1,hi1,喜,居
熹,hi1,,h,i,1,hi1,喜,居
熺,hi1,,h,i,1,hi1,喜,居
譆,hi1,,h,i,1,hi1,喜,居
希,hi1,,h,i,1,hi1,喜,居
稀,hi1,,h,i,1,hi1,喜,居
欷,hi1,,h,i,1,hi1,喜,居
歔,hi1,,h,i,1,hi1,喜,居
晞,hi1,,h,i,1,hi1,喜,居
郗,hi1,,h,i,1,hi1,喜,居
噓,hi1,,h,i,1,hi1,喜,居
巇,hi1,,h,i,1,hi1,喜,居
㠊,hi1,,h,i,1,hi1,喜,居
吁,hi1,,h,i,1,hi1,喜,居
于,hi1,,h,i,1,hi1,喜,居
𢖳,hi1,,h,i,1,hi1,喜,居
旴,hi1,,h,i,1,hi1,喜,居
盱,hi1,,h,i,1,hi1,喜,居
訏,hi1,,h,i,1,hi1,喜,居
虛,hi1,,h,i,1,hi1,喜,居
墟,hi1,,h,i,1,hi1,喜,居
㱆,hi1,,h,i,1,hi1,喜,居
羲,hi1,,h,i,1,hi1,喜,居
犧,hi1,,h,i,1,hi1,喜,居
曦,hi1,,h,i,1,hi1,喜,居
昫,hi1,,h,i,1,hi1,喜,居
熙,hi1,,h,i,1,hi1,喜,居
焁,hi1,,h,i,1,hi1,喜,居
屎,hi1,,h,i,1,hi1,喜,居
噫,hi1,,h,i,1,hi1,喜,居
里,li2,,l,i,2,li2,柳,居
俚,li2,,l,i,2,li2,柳,居
裏,li2,,l,i,2,li2,柳,居
裡,li2,,l,i,2,li2,柳,居
鯉,li2,,l,i,2,li2,柳,居
娌,li2,,l,i,2,li2,柳,居
理,li2,,l,i,2,li2,柳,居
旅,li2,,l,i,2,li2,柳,居
祣,li2,,l,i,2,li2,柳,居
膂,li2,,l,i,2,li2,柳,居
屢,li2,,l,i,2,li2,柳,居
褸,li2,,l,i,2,li2,柳,居
縷,li2,,l,i,2,li2,柳,居
李,li2,,l,i,2,li2,柳,居
女,li2,,l,i,2,li2,柳,居
履,li2,,l,i,2,li2,柳,居
邐,li2,,l,i,2,li2,柳,居
汝,li2,,l,i,2,li2,柳,居
